"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"loglik[29,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[30,4]",-0.0183286893333333,0.113955576145806,-0.344185274999999,0,0,1,1420
"loglik[31,4]",-0.0251436806666667,0.131663519739687,-0.6865065,0,0,1,1385
"loglik[32,4]",-0.171498246,0.308881797996055,-0.78278125,0,0,1,1122
"loglik[33,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[34,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[35,4]",-0.0277359566666667,0.139861620750276,-0.7045233,0,0,1.02,1431
"loglik[36,4]",-0.441523865333333,0.353712003917903,-0.797183825,-0.682979,0,1.01,132
"loglik[37,4]",-0.0677129113333333,0.209968745262509,-0.74162345,0,0,1.01,860
"loglik[38,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[39,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[40,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[41,4]",-0.068656062,0.212045043748762,-0.7474885,0,0,1.01,924
"loglik[42,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[43,4]",-0.260373542,0.348790402478229,-0.789115675,0,0,1,1350
"loglik[44,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[45,4]",-0.086731894,0.235419663845368,-0.758810125,0,0,1,1033
"loglik[46,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[47,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[48,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[49,4]",-0.0619226073333333,0.203231854415849,-0.75039295,0,0,1.01,1332
"loglik[50,4]",-0.02599015,0.134787082176681,-0.6997888,0,0,1.01,1448
"loglik[51,4]",-0.0639535386666667,0.206246335022916,-0.7456732,0,0,1,1410
"loglik[52,4]",-0.0656873753333333,0.209303421842948,-0.750812125,0,0,1,1351
"loglik[53,4]",-0.325515808,0.364075628040871,-0.7996755,0,0,1,1472
"loglik[54,4]",-0.0303566466666667,0.146482723174294,-0.725122175,0,0,1.01,1194
"loglik[55,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[56,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[57,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[58,4]",-0.051724892,0.187890608985419,-0.741028825,0,0,1.02,1456
"loglik[59,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[60,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[61,4]",-0.136667441333333,0.284792649752502,-0.77560605,0,0,1,1077
"loglik[62,4]",-0.0299726853333333,0.14470014441903,-0.7169829,0,0,1.01,1337
"loglik[63,4]",-0.0277097926666667,0.139665147138226,-0.716090725,0,0,1.03,1500
"loglik[64,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[65,4]",-0.0253967266666667,0.134352588812568,-0.6973362,0,0,1.01,1500
"loglik[66,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[67,4]",-0.0330360433333333,0.151921955539584,-0.7245986,0,0,1.01,1500
"loglik[68,4]",-0.06800746,0.211656685221846,-0.755791575,0,0,1.02,987
"loglik[69,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[70,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[71,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[72,4]",-0.0979201913333333,0.248876708304376,-0.7682929,0,0,1.01,1500
"loglik[73,4]",-0.0366158666666667,0.158780433664563,-0.71987765,0,0,1,1329
"loglik[74,4]",-0.0205345746666667,0.121177642049699,-0.6869445,0,0,1,1229
"loglik[75,4]",-0.730161543333333,0.0581820852418639,-0.8245222,-0.7310085,-0.645640025,1.01,818
"loglik[76,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[77,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[78,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[79,4]",-0.251564552666667,0.34688864642342,-0.7917985,0,0,1,1663
"loglik[80,4]",-0.112838136,0.264428145906767,-0.770140775,0,0,1,1500
"loglik[81,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[82,4]",-0.0940916526666667,0.245416046399503,-0.76814185,0,0,1,1452
"loglik[83,4]",-0.087492188,0.237532053564049,-0.7652481,0,0,1,1363
"loglik[84,4]",-0.197147339333333,0.324575189447336,-0.785936175,0,0,1,1500
"loglik[85,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[86,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[87,4]",-0.037451496,0.160202341717597,-0.720585275,0,0,1.02,1247
"loglik[88,4]",-0.176716245333333,0.314720826420974,-0.79357235,0,0,1,1345
"loglik[89,4]",-0.102666348666667,0.254337877042616,-0.767383375,0,0,1,1362
"loglik[90,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[91,4]",-0.282388592666667,0.355947543824168,-0.802454275,0,0,1,1278
"loglik[92,4]",-0.0460342346666667,0.177456547202144,-0.73540475,0,0,1.01,1500
"loglik[93,4]",-0.0492201926666667,0.183593393088301,-0.74242255,0,0,1,1267
"loglik[94,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[95,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[96,4]",-0.0461478626666667,0.177835824629597,-0.738485625,0,0,1,1104
"loglik[97,4]",-0.0652746586666667,0.207172466909308,-0.740147525,0,0,1,1212
"loglik[98,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[99,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[100,4]",-0.112576301333333,0.263799317128913,-0.770607425,0,0,1.02,1414
"loglik[101,4]",-0.244749240666667,0.344617037881101,-0.79497005,0,0,1,1245
"loglik[102,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[103,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[104,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[105,4]",-0.251655783333333,0.347073361033245,-0.791508525,0,0,1,1363
"loglik[106,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[107,4]",-0.0437910253333333,0.17374852263114,-0.738089175,0,0,1.02,1271
"loglik[108,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[109,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[110,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[111,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[112,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[113,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[114,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[115,4]",-0.057662388,0.197736455559038,-0.7489889,0,0,1,1389
"loglik[116,4]",-0.0861948393333333,0.236098760478401,-0.765393375,0,0,1,1500
"loglik[117,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[118,4]",-0.0890038706666667,0.240168119398711,-0.7689873,0,0,1,1406
"loglik[119,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[120,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[121,4]",-0.116628544666667,0.269195622039742,-0.776607375,0,0,1,1443
"loglik[122,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[123,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[124,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[125,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[126,4]",-0.110022307333333,0.261106915799754,-0.7661065,0,0,1,1453
"loglik[127,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[128,4]",-0.0810736853333333,0.229560247920736,-0.763003325,0,0,1,1287
"loglik[129,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[130,4]",-0.0350387013333333,0.156365411330248,-0.7297627,0,0,1.02,1500
"loglik[131,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[132,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[133,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[134,4]",-0.191669482,0.320858395692554,-0.78122675,0,0,1,1201
"loglik[135,4]",-0.102160326666667,0.253773687215733,-0.767321,0,0,1,1307
"loglik[136,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[137,4]",-0.0531564266666667,0.189366781369956,-0.74401415,0,0,1,1228
"loglik[138,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[139,4]",-0.0487392873333333,0.181684637094032,-0.731996675,0,0,1,1070
"loglik[140,4]",-0.0828535806666667,0.232278055252879,-0.766964975,0,0,1.01,1399
"loglik[141,4]",-0.110002354,0.261843848844868,-0.77142945,0,0,1,1395
"loglik[142,4]",-0.0814350813333333,0.229930086454663,-0.7623355,0,0,1,1500
"loglik[143,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[144,4]",-0.133959406,0.283451512400163,-0.7755421,0,0,1,1391
"loglik[145,4]",-0.0532220973333333,0.189577003866138,-0.74235,0,0,1.01,1500
"loglik[159,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[160,4]",-0.206490611333333,0.328890958209658,-0.790347025,0,0,1.02,1039
"loglik[161,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[162,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[163,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[164,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[165,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[166,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[167,4]",-0.0867087913333333,0.236878092358525,-0.7682929,0,0,1,1342
"loglik[168,4]",-0.11218102,0.264293699183977,-0.76957385,0,0,1.02,1276
"loglik[169,4]",-0.700232167333333,0.155248330356956,-0.824041325,-0.7279865,0,1.01,1347
"loglik[170,4]",-0.095272022,0.247065641569551,-0.771705,0,0,1,1282
"loglik[171,4]",-0.0720209613333333,0.217385917381179,-0.752579375,0,0,1,1500
"loglik[172,4]",-0.0781036133333333,0.226555651563912,-0.761354675,0,0,1,1415
"loglik[173,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[174,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[175,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[176,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[177,4]",-0.112772018,0.263556640856724,-0.764587375,0,0,1,1259
"loglik[178,4]",-0.093241198,0.243971464914022,-0.76439575,0,0,1,1065
"loglik[179,4]",-0.174453466,0.31077366924011,-0.781824225,0,0,1,1194
"loglik[180,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[181,4]",-0.0891216766666667,0.239000599216739,-0.76681535,0,0,1.01,1231
"loglik[182,4]",-0.192566309333333,0.321779175076666,-0.78070285,0,0,1,1500
"loglik[183,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[184,4]",-0.0980713813333333,0.248532708031144,-0.76403665,0,0,1,1500
"loglik[185,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[186,4]",-0.181667350666667,0.3166261550806,-0.783728525,0,0,1,1098
"loglik[187,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[188,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[189,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[190,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[191,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[192,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[193,4]",-0.192037403333333,0.321541453168426,-0.785592625,0,0,1,1146
"loglik[194,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[195,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[196,4]",-0.174732357333333,0.311779249216354,-0.783505425,0,0,1.01,1094
"loglik[197,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[198,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[199,4]",-0.0829999346666667,0.231232704491918,-0.75994565,0,0,1,1322
"loglik[200,4]",-0.139218872666667,0.286889813748488,-0.772292325,0,0,1,1500
"loglik[201,4]",-0.091050932,0.241796766829457,-0.769802675,0,0,1,1500
"loglik[202,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[203,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[204,4]",-0.13688817,0.285248759954483,-0.779692125,0,0,1,1602
"loglik[205,4]",-0.123335890666667,0.274434391366465,-0.774225475,0,0,1,1418
"loglik[206,4]",-0.105309314,0.256608441825423,-0.76171885,0,0,1.01,1500
"loglik[207,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[208,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[209,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[210,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[211,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[212,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[213,4]",-0.100648556666667,0.252839039976715,-0.771242575,0,0,1,1409
"loglik[214,4]",-0.0841881473333333,0.234414245599202,-0.760405675,0,0,1.01,1425
"loglik[215,4]",-0.127517962,0.278683863927929,-0.78762015,0,0,1,1500
"loglik[216,4]",-0.0985231966666667,0.249623185386143,-0.7648121,0,0,1,1384
"loglik[217,4]",-0.295179948,0.35926673626608,-0.79893605,0,0,1,1324
"loglik[218,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[219,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[220,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[221,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[222,4]",-0.189054874,0.320426814476105,-0.785980825,0,0,1.01,1609
"loglik[223,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[224,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[225,4]",-0.17040387,0.308542151926301,-0.779552175,0,0,1,1385
"loglik[226,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[227,4]",-0.169094244666667,0.307847600051613,-0.779552175,0,0,1,1244
"loglik[228,4]",-0.161415786666667,0.302970235846911,-0.78193575,0,0,1.01,1338
"loglik[229,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[230,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[231,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[232,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[233,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[234,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[235,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[236,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[242,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[243,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[244,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[245,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[246,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[247,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[248,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[249,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[250,4]",-0.192668455333333,0.323083701340496,-0.785155425,0,0,1,1675
"loglik[251,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[252,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[253,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[254,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[255,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[256,4]",-0.273869887333333,0.353459950225062,-0.7960828,0,0,1,1140
"loglik[257,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[258,4]",-0.181347014,0.316038552242033,-0.7847151,0,0,1,1275
"loglik[259,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[260,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[261,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[262,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[263,4]",-0.257402054666667,0.348933673890563,-0.798704225,0,0,1,1362
"loglik[264,4]",-0.153166564666667,0.297859743030986,-0.782623425,0,0,1,1362
"loglik[265,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[266,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[267,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[268,4]",-0.264677578,0.350542610974454,-0.798162025,0,0,1,1395
"loglik[269,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[270,4]",-0.336410392,0.364873656873108,-0.7996204,0,0,1,1162
"loglik[271,4]",-0.332593943333333,0.365036564416263,-0.800752,0,0,1,1415
"loglik[272,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[273,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[274,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[275,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[276,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[277,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[278,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[279,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[280,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[283,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[284,4]",-0.184016775333333,0.316796456594397,-0.784713825,0,0,1,1208
"loglik[285,4]",-0.0928120826666667,0.24352822340361,-0.761998925,0,0,1,1243
"loglik[286,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[287,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[288,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[289,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[290,4]",-0.272132585333333,0.353247498607633,-0.79686935,0,0,1,1339
"loglik[291,4]",-0.104772224,0.256084565955933,-0.770349725,0,0,1,1382
"loglik[292,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[293,4]",-0.113271149333333,0.264827501408784,-0.772281825,0,0,1,1397
"loglik[294,4]",-0.089138238,0.239728484597473,-0.764758025,0,0,1,1500
"loglik[295,4]",-0.095891138,0.246450935998697,-0.76547385,0,0,1.01,1213
"loglik[296,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[297,4]",-0.0862073093333333,0.23549047551724,-0.762015775,0,0,1,1130
"loglik[298,4]",-0.129326950666667,0.279238754607543,-0.7728729,0,0,1,1564
"loglik[299,4]",-0.117505855333333,0.268559685174186,-0.774891175,0,0,1,1290
"loglik[300,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[301,4]",-0.235126573333333,0.342225050084617,-0.7939903,0,0,1,1500
"loglik[302,4]",-0.276438226666667,0.353802254449332,-0.796658975,0,0,1,1333
"loglik[303,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[304,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[305,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[306,4]",-0.284017056666667,0.356434889232501,-0.79857965,0,0,1,1364
"loglik[307,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[308,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[309,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[310,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[311,4]",-0.246708839333333,0.346413611675286,-0.7985422,0,0,1,1356
"loglik[312,4]",-0.12866741,0.279038363809015,-0.7744516,0,0,1,1376
"loglik[313,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[314,4]",-0.728729322666667,0.0666761847986677,-0.8245222,-0.7308965,-0.6446397,1.01,1288
"loglik[315,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[316,4]",-0.731203234666667,0.051726175505301,-0.8245222,-0.7312025,-0.64664065,1.01,649
"loglik[317,4]",-0.221381342,0.33658110837135,-0.7916525,0,0,1,1497
"loglik[318,4]",-0.119047476666667,0.270103536799485,-0.772910425,0,0,1.01,1439
"loglik[319,4]",-0.730613306,0.0550366086966689,-0.8245222,-0.7310085,-0.646007,1.05,1019
"loglik[320,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[321,4]",-0.188893300666667,0.319032235550192,-0.7850514,0,0,1,1319
"loglik[1,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[2,5]",-0.122446964,0.273220995460857,-0.775656025,0,0,1,1260
"loglik[3,5]",-0.125593441333333,0.274288349069008,-0.7654429,0,0,1,1127
"loglik[4,5]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[5,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[6,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[7,5]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[8,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[9,5]",-0.464888734666667,0.348854264649505,-0.798415675,-0.6912035,0,1.01,122
"loglik[10,5]",-0.461823811333333,0.349664868419055,-0.80265325,-0.689203,0,1,78
"loglik[11,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[12,5]",-0.322874430666667,0.358049596405366,-0.78278125,0,0,1.03,33
"loglik[13,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[14,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[15,5]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[16,5]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[17,5]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
