"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"loglik[201,4]",-0.0961577006666667,0.251475226049127,-0.785175125,0,0,1.01,1216
"loglik[202,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[203,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[204,4]",-0.175762624,0.318133196860727,-0.79866685,0,0,1,928
"loglik[205,4]",-0.177670217333333,0.31920729794578,-0.7998049,0,0,1,1036
"loglik[206,4]",-0.089968714,0.243341083248153,-0.7755349,0,0,1,1034
"loglik[207,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[208,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[209,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[210,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[211,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[212,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[213,4]",-0.0804736133333333,0.231754133963766,-0.776679725,0,0,1.01,1296
"loglik[214,4]",-0.0951256613333333,0.248060985075959,-0.77572005,0,0,1.01,1120
"loglik[215,4]",-0.200815478666667,0.332631900105058,-0.801026975,0,0,1,1210
"loglik[216,4]",-0.106779868,0.261555946152632,-0.777280925,0,0,1,897
"loglik[217,4]",-0.200712182,0.332537784673211,-0.8051676,0,0,1,1044
"loglik[218,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[219,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[220,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[221,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[222,4]",-0.202005682,0.333596723755993,-0.80589665,0,0,1,1053
"loglik[223,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[224,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[225,4]",-0.0987710566666667,0.253055060470048,-0.779528025,0,0,1,904
"loglik[226,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[227,4]",-0.107029156,0.262861195124182,-0.785421875,0,0,1.01,1050
"loglik[228,4]",-0.087948286,0.24173662437414,-0.7856962,0,0,1.01,1150
"loglik[229,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[230,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[231,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[232,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[233,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[234,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[235,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[236,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[242,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[243,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[244,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[245,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[246,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[247,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[248,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[249,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[250,4]",-0.206739097333333,0.336745740712992,-0.805608275,0,0,1,1076
"loglik[251,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[252,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[253,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[254,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[255,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[256,4]",-0.197376346666667,0.331992456800852,-0.8059874,0,0,1,1264
"loglik[257,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[258,4]",-0.196591454,0.330215853262725,-0.803614575,0,0,1,1044
"loglik[259,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[260,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[261,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[262,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[263,4]",-0.186688743333333,0.324693386624423,-0.800099275,0,0,1,1078
"loglik[264,4]",-0.140991824666667,0.293636960033965,-0.796141075,0,0,1,1121
"loglik[265,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[266,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[267,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[268,4]",-0.196467964,0.330496194970583,-0.804783475,0,0,1,1021
"loglik[269,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[270,4]",-0.178087634,0.320574530599267,-0.803899175,0,0,1,1084
"loglik[271,4]",-0.18620648,0.32509327035213,-0.804655625,0,0,1,1329
"loglik[272,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[273,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[274,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[275,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[276,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[277,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[278,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[279,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[280,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[283,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[284,4]",-0.17873278,0.320538103691657,-0.799540975,0,0,1,1259
"loglik[285,4]",-0.0859151433333333,0.238418051243918,-0.771950925,0,0,1.01,1165
"loglik[286,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[287,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[288,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[289,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[290,4]",-0.187069702,0.324881333518582,-0.80609985,0,0,1,1211
"loglik[291,4]",-0.0965922333333333,0.250334539469825,-0.77377135,0,0,1,896
"loglik[292,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[293,4]",-0.196395576666667,0.330402570977742,-0.803820375,0,0,1,1126
"loglik[294,4]",-0.09515529,0.249611646647768,-0.78086725,0,0,1.01,1123
"loglik[295,4]",-0.0959585473333333,0.251025261460118,-0.7866237,0,0,1,1193
"loglik[296,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[297,4]",-0.0973600213333333,0.251651700321886,-0.777525475,0,0,1,787
"loglik[298,4]",-0.198656298666667,0.331953285079928,-0.807464675,0,0,1,1071
"loglik[299,4]",-0.201909131333333,0.334486215837357,-0.8058677,0,0,1,1102
"loglik[300,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[301,4]",-0.199025077333333,0.332568335149668,-0.806488775,0,0,1,888
"loglik[302,4]",-0.191477495333333,0.327224126346283,-0.803232225,0,0,1,977
"loglik[303,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[304,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[305,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[306,4]",-0.190616411333333,0.328080733975566,-0.80991825,0,0,1,1179
"loglik[307,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[308,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[309,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[310,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[311,4]",-0.207389599333333,0.336786185443168,-0.809232375,0,0,1,905
"loglik[312,4]",-0.202336284,0.334665343354117,-0.8070409,0,0,1.01,988
"loglik[313,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[314,4]",-0.748182766666667,0.0681469205158293,-0.833510625,-0.7527345,-0.6691704,1,1428
"loglik[315,4]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[316,4]",-0.750330639333333,0.0561780971771046,-0.833667375,-0.753085,-0.670194175,1.02,921
"loglik[317,4]",-0.185667086666667,0.323503538369511,-0.79945625,0,0,1,1178
"loglik[318,4]",-0.179080027333333,0.321228011981917,-0.8053454,0,0,1.01,1078
"loglik[319,4]",-0.750718095333333,0.0527221938348809,-0.83347125,-0.753085,-0.670746425,1.04,1095
"loglik[320,4]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[321,4]",-0.18174086,0.32295763700963,-0.80401855,0,0,1,1039
"loglik[1,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[2,5]",-0.129097564,0.28393271100949,-0.8000616,0,0,1,873
"loglik[3,5]",-0.0666110273333333,0.214000084588921,-0.7788847,0,0,1.03,740
"loglik[4,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[5,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[6,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[7,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[8,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[9,5]",-0.131973724,0.286218479636394,-0.7970798,0,0,1.01,756
"loglik[10,5]",-0.123814834,0.279400609109883,-0.79156495,0,0,1,743
"loglik[11,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[12,5]",-0.0291893273333333,0.144576632734328,-0.722133625,0,0,1.03,729
"loglik[13,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[14,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[15,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[16,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[17,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[18,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[19,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[20,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[21,5]",-0.0585519906666667,0.201692724905214,-0.76978465,0,0,1.02,933
"loglik[22,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[23,5]",-0.050629626,0.187733996426642,-0.757960175,0,0,1,1026
"loglik[24,5]",-0.0238500273333333,0.131406763425093,-0.711457225,0,0,1.02,617
"loglik[25,5]",-0.019548942,0.119890412506825,-0.68198995,0,0,1,924
"loglik[26,5]",-0.0219272473333333,0.126359561465032,-0.70334045,0,0,1.01,1037
"loglik[27,5]",-0.477808775333333,0.363000894561224,-0.8187612,-0.7204355,0,1.01,1227
"loglik[28,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[29,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[30,5]",-0.0183437926666667,0.115629715780082,0,0,0,1.01,1074
"loglik[31,5]",-0.019383238,0.118833200793535,-0.6831246,0,0,1.11,545
"loglik[32,5]",-0.0478268593333333,0.1833074854961,-0.7640953,0,0,1,854
"loglik[33,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[34,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[35,5]",-0.0224461626666667,0.126542426278322,-0.6834417,0,0,1.03,715
"loglik[36,5]",-0.0616815346666667,0.204977957268914,-0.7624695,0,0,1.02,858
"loglik[37,5]",-0.0213030926666667,0.124252510680314,-0.685235525,0,0,1.02,954
"loglik[38,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[39,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[40,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[41,5]",-0.018877508,0.117272633600178,-0.341683124999999,0,0,1,922
"loglik[42,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[43,5]",-0.119796068,0.275760218592338,-0.789233525,0,0,1,802
"loglik[44,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[45,5]",-0.0239671773333333,0.130770579941201,-0.6907877,0,0,1,648
"loglik[46,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[47,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[48,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[49,5]",-0.0324401726666667,0.151442797148936,-0.729748525,0,0,1.02,483
"loglik[50,5]",-0.026046172,0.137680790902375,-0.729686375,0,0,1.02,703
"loglik[51,5]",-0.025264438,0.13491789883994,-0.723104825,0,0,1.01,686
"loglik[52,5]",-0.0220687933333333,0.125710772602951,-0.69369955,0,0,1.05,922
"loglik[53,5]",-0.135122266666667,0.288378904755672,-0.7915198,0,0,1,799
"loglik[54,5]",-0.0262077473333333,0.137250286558233,-0.7145416,0,0,1.04,716
"loglik[55,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[56,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[57,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[58,5]",-0.0341590226666667,0.157043663896568,-0.7472883,0,0,1.02,740
"loglik[59,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[60,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[61,5]",-0.134296371333333,0.287243481756125,-0.7891038,0,0,1,879
"loglik[62,5]",-0.0229537653333333,0.129230566560039,-0.718364275,0,0,1,893
"loglik[63,5]",-0.02369177,0.130554222153264,-0.7077013,0,0,1.01,805
"loglik[64,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[65,5]",-0.0220413406666667,0.126974993793486,-0.711229425,0,0,1.01,769
"loglik[66,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[67,5]",-0.0213271406666667,0.124433941468461,-0.6915002,0,0,1.04,881
"loglik[68,5]",-0.0273433506666667,0.140421459837824,-0.7287111,0,0,1,831
"loglik[69,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[70,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[71,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[72,5]",-0.0685098806666667,0.215625173076005,-0.765344275,0,0,1,851
"loglik[73,5]",-0.0199748,0.119364708301971,-0.65701895,0,0,1.06,1087
"loglik[74,5]",-0.02513513,0.13425634857276,-0.709011175,0,0,1.03,1069
"loglik[75,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[76,5]",-0.492042909333333,0.358484775998655,-0.826254375,-0.722074,0,1,1230
"loglik[77,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[78,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[79,5]",-0.129867676,0.283573451967313,-0.790688975,0,0,1,885
"loglik[80,5]",-0.0517845953333333,0.190096430879103,-0.759810575,0,0,1.02,767
"loglik[81,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[82,5]",-0.054468178,0.193997092665053,-0.758297025,0,0,1.01,790
"loglik[83,5]",-0.0578766706666667,0.20025323541026,-0.767784425,0,0,1.01,979
"loglik[84,5]",-0.116736357333333,0.2720693268147,-0.788175775,0,0,1,1021
"loglik[85,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[86,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[87,5]",-0.0208039653333333,0.122798951997987,-0.690184775,0,0,1.04,699
"loglik[88,5]",-0.120808008666667,0.276001578501146,-0.785343425,0,0,1.01,962
"loglik[89,5]",-0.0562422426666667,0.197410547691315,-0.7619097,0,0,1,878
"loglik[90,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[91,5]",-0.131457947333333,0.285741537049388,-0.7937195,0,0,1,802
"loglik[92,5]",-0.0293013826666667,0.145081568664809,-0.73542925,0,0,1.02,568
"loglik[93,5]",-0.027584928,0.140268852527498,-0.721177525,0,0,1.06,620
"loglik[94,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[95,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[96,5]",-0.029159724,0.144378879884302,-0.72280295,0,0,1.05,792
"loglik[97,5]",-0.0171721926666667,0.111245783056003,0,0,0,1.01,1009
"loglik[98,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[99,5]",-0.750744856666667,0.052784478264504,-0.833667375,-0.7529755,-0.670746425,1.03,1125
"loglik[100,5]",-0.0628482373333333,0.207125998140203,-0.76290735,0,0,1.01,698
"loglik[101,5]",-0.115670798666667,0.271012044425248,-0.788952275,0,0,1,801
"loglik[102,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[103,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[104,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[105,5]",-0.136429676666667,0.288541896800731,-0.78931285,0,0,1.02,747
"loglik[106,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[107,5]",-0.0320243113333333,0.150733451068276,-0.731146325,0,0,1.07,597
"loglik[108,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[109,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[110,5]",-0.482448893333333,0.360336628416512,-0.822476725,-0.718791,0,1,1116
"loglik[111,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[112,5]",-0.500446148,0.355016980231509,-0.8239862,-0.7230575,0,1,1313
"loglik[113,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[114,5]",-0.488374296666667,0.358906469255744,-0.819766775,-0.721028,0,1,1209
"loglik[115,5]",-0.0234697633333333,0.130722998890493,-0.71115105,0,0,1.05,753
"loglik[116,5]",-0.0693724653333333,0.218296493824394,-0.775108525,0,0,1,894
"loglik[117,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[118,5]",-0.0483009653333333,0.184011545081413,-0.75493345,0,0,1.01,899
"loglik[119,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[120,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[121,5]",-0.125600711333333,0.28011044312927,-0.788511075,0,0,1,917
"loglik[122,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[123,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[124,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[125,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[126,5]",-0.130435263333333,0.283479009657441,-0.78840675,0,0,1.01,901
"loglik[127,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[128,5]",-0.0505204953333333,0.187447947862712,-0.75949905,0,0,1,704
"loglik[129,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[130,5]",-0.0192120653333333,0.117780777838576,-0.64574435,0,0,1.02,645
"loglik[131,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[132,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[133,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[134,5]",-0.0554373226666667,0.195503627293594,-0.759155075,0,0,1.01,791
"loglik[135,5]",-0.0567328286666667,0.197340065369066,-0.758644175,0,0,1,827
"loglik[136,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[137,5]",-0.0228085133333333,0.128506787511496,-0.69959395,0,0,1.03,1212
"loglik[138,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[139,5]",-0.0247961473333333,0.133756208362653,-0.710243475,0,0,1.02,748
"loglik[140,5]",-0.0763306346666667,0.226077832710842,-0.7665856,0,0,1.03,964
"loglik[141,5]",-0.124300736666667,0.279223798008634,-0.792338225,0,0,1,820
"loglik[142,5]",-0.0651759233333333,0.211112845130363,-0.77147595,0,0,1,836
"loglik[143,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[144,5]",-0.130063404,0.284548838750153,-0.789173675,0,0,1,890
"loglik[145,5]",-0.022932648,0.127763662524151,-0.696664825,0,0,1.12,812
"loglik[159,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[160,5]",-0.06072773,0.203616532169305,-0.76234875,0,0,1.04,950
"loglik[161,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[162,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[163,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[164,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[165,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[166,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[167,5]",-0.0584321946666667,0.200386959414683,-0.76101905,0,0,1,918
"loglik[168,5]",-0.0605116366666667,0.203812405696377,-0.7605846,0,0,1.01,823
"loglik[169,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[170,5]",-0.053274202,0.193530590183682,-0.768078125,0,0,1.02,1158
"loglik[171,5]",-0.0436262113333333,0.176166069534178,-0.75372135,0,0,1.01,1165
"loglik[172,5]",-0.059668868,0.202758169325431,-0.76615375,0,0,1.01,637
"loglik[173,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[174,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[175,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[176,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[177,5]",-0.0768318606666667,0.227653236029555,-0.77650725,0,0,1.01,838
"loglik[178,5]",-0.0706644353333333,0.218887726238993,-0.77153745,0,0,1.01,755
"loglik[179,5]",-0.061799534,0.205303340901241,-0.760346925,0,0,1,732
"loglik[180,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[181,5]",-0.0504501826666667,0.188101662561801,-0.76458435,0,0,1,1056
"loglik[182,5]",-0.12898387,0.282908131021522,-0.786609575,0,0,1.01,829
"loglik[183,5]",-0.492464590666667,0.358168600782536,-0.8219946,-0.72223,0,1,1082
"loglik[184,5]",-0.059954842,0.202857884190905,-0.763796925,0,0,1,914
"loglik[185,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[186,5]",-0.056594272,0.197740468693494,-0.759557875,0,0,1.02,736
"loglik[187,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[188,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[189,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
